hs_code,product_description,rule_name,step_order,step_type,step_content,threshold_value,exceptions
551321,涤纶短纤维平纹机织物染色含涤<85%与棉混纺≤170克/平米,RCEP,1,CTC,CTH,,
551323,其他涤纶短纤维机织物染色含涤<85%与棉混纺≤170克/平米,RCEP,1,CTC,CTH,,
551329,其他合成纤维短纤机织物染色含短纤<85%与棉混纺≤170克/平米,RCEP,1,CTC,CTH,,
551331,涤纶短纤维平纹机织物色织含涤<85%与棉混纺≤170克/平米,RCEP,1,CTC,CTH,,5509-5511
551339,其他合成纤维短纤机织物色织含短纤<85%与棉混纺≤170克/平米,RCEP,1,CTC,CTH,,5509-5511
551341,涤纶短纤维平纹机织物印花含涤<85%与棉混纺≤170克/平米,RCEP,1,CTC,CTH,,
551349,其他合成纤维短纤机织物印花含短纤<85%与棉混纺≤170克/平米,RCEP,1,CTC,CTH,,
551411,涤纶短纤维平纹机织物未漂白或漂白含涤<85%与棉混纺>170克/平米,RCEP,1,CTC,CTH,,5509-5511
551412,涤纶短纤维三线或四线斜纹机织物未漂白或漂白含涤<85%与棉混纺>170克/平米,RCEP,1,CTC,CTH,,5509-5511
551419,其他合成纤维短纤机织物未漂白或漂白含短纤<85%与棉混纺>170克/平米,RCEP,1,CTC,CTH,,5509-5511
551421,涤纶短纤维平纹机织物染色含涤<85%与棉混纺>170克/平米,RCEP,1,CTC,CTH,,
551422,涤纶短纤维三线或四线斜纹机织物染色含涤<85%与棉混纺>170克/平米,RCEP,1,CTC,CTH,,
551423,其他涤纶短纤维机织物染色含涤<85%与棉混纺>170克/平米,RCEP,1,CTC,CTH,,
551429,其他合成纤维短纤机织物染色含短纤<85%与棉混纺>170克/平米,RCEP,1,CTC,CTH,,
551430,合成纤维短纤机织物色织含短纤<85%与棉混纺>170克/平米,RCEP,1,CTC,CTH,,5509-5511
551441,涤纶短纤维平纹机织物印花含涤<85%与棉混纺>170克/平米,RCEP,1,CTC,CTH,,
551442,涤纶短纤维三线或四线斜纹机织物印花含涤<85%与棉混纺>170克/平米,RCEP,1,CTC,CTH,,
551443,其他涤纶短纤维机织物印花含涤<85%与棉混纺>170克/平米,RCEP,1,CTC,CTH,,
551449,其他合成纤维短纤机织物印花含短纤<85%与棉混纺>170克/平米,RCEP,1,CTC,CTH,,
5515,其他合成纤维短纤机织物,RCEP,1,CTC,CTH,,
551611,人造短纤维机织物未漂白或漂白含人造短纤≥85%,RCEP,1,CTC,CTH,,5509-5511
551612,人造短纤维机织物染色含人造短纤≥85%,RCEP,1,CTC,CTH,,
551613,人造短纤维机织物色织含人造短纤≥85%,RCEP,1,CTC,CTH,,5509-5511
551614,人造短纤维机织物印花含人造短纤≥85%,RCEP,1,CTC,CTH,,
551621,人造短纤维机织物未漂白或漂白含人造短纤<85%主要与人造长丝混纺,RCEP,1,CTC,CTH,,5509-5511
551622,人造短纤维机织物染色含人造短纤<85%主要与人造长丝混纺,RCEP,1,CTC,CTH,,
551623,人造短纤维机织物色织含人造短纤<85%主要与人造长丝混纺,RCEP,1,CTC,CTH,,5509-5511
551624,人造短纤维机织物印花含人造短纤<85%主要与人造长丝混纺,RCEP,1,CTC,CTH,,
551631,人造短纤维机织物未漂白或漂白含人造短纤<85%主要与羊毛或动物细毛混纺,RCEP,1,CTC,CTH,,5509-5511
551632,人造短纤维机织物染色含人造短纤<85%主要与羊毛或动物细毛混纺,RCEP,1,CTC,CTH,,
551633,人造短纤维机织物色织含人造短纤<85%主要与羊毛或动物细毛混纺,RCEP,1,CTC,CTH,,5509-5511
551634,人造短纤维机织物印花含人造短纤<85%主要与羊毛或动物细毛混纺,RCEP,1,CTC,CTH,,
551641,人造短纤维机织物未漂白或漂白含人造短纤<85%主要与棉混纺,RCEP,1,CTC,CTH,,5509-5511
551642,人造短纤维机织物染色含人造短纤<85%主要与棉混纺,RCEP,1,CTC,CTH,,
551643,人造短纤维机织物色织含人造短纤<85%主要与棉混纺,RCEP,1,CTC,CTH,,5509-5511
551644,人造短纤维机织物印花含人造短纤<85%主要与棉混纺,RCEP,1,CTC,CTH,,
551691,人造短纤维机织物未漂白或漂白其他,RCEP,1,CTC,CTH,,5509-5511
551692,人造短纤维机织物染色其他,RCEP,1,CTC,CTH,,
551693,人造短纤维机织物色织其他,RCEP,1,CTC,CTH,,5509-5511
551694,人造短纤维机织物印花其他,RCEP,1,CTC,CTH,,
5601,纺织材料絮胎及其制品,RCEP,1,CTC,CC,,
5602,毡呢,RCEP,1,CTC,CC,,
5603,无纺织物,RCEP,1,CTC,CC,,
5604,用橡胶或塑料浸渍涂布包覆的纺织纱线扁条等,RCEP,1,CTC,CC,,
560500,金属化纱线,RCEP,1,CTC,CC,,
560600,螺旋花线雪尼尔线毛圈纱线,RCEP,1,CTC,CC,,
5607,线绳索缆,RCEP,1,CTC,CC,,
560811,编织渔网,RCEP,1,CTC,CC,,
560819,其他渔网,RCEP,1,CTC,CTH,,
560890,其他网,RCEP,1,CTC,CTH,,
560900,纱线长条绳索等制品,RCEP,1,CTC,CTH,,
57,地毯及其他纺织地板覆盖物,RCEP,1,CTC,CC,,
58,特种机织物；簇绒织物；花边；挂毯；装饰带；刺绣品,RCEP,1,CTC,CC,,
59,浸渍涂布包覆或层压的纺织物；工业用纺织制品,RCEP,1,CTC,CC,,
60,针织物及钩编织物,RCEP,1,CTC,CC,,
61,针织或钩编的服装及衣着附件,RCEP,1,CTC,CC,,
62,非针织或非钩编的服装及衣着附件,RCEP,1,CTC,CC,,
6301,毯子及旅行毯,RCEP,1,CTC,CC,,
6302,床上餐桌盥洗及厨房用织物制品,RCEP,1,CTC,CC,,
6303,窗帘（包括帷帘）及帐幔；帘帷或床帷,RCEP,1,CTC,CC,,
6304,其他装饰用织物制品,RCEP,1,CTC,CC,,
6305,货物包装用袋,RCEP,1,CTC,CC,,
630612,篷布遮阳篷合成纤维制,RCEP,1,CTC,CC,,
630619,篷布遮阳篷其他纺织材料制,RCEP,1,CTC,CC,,
630622,帐篷合成纤维制,RCEP,1,CTC,CC,,
630622,帐篷合成纤维制,RCEP,1,RVC,,40,
630629,帐篷其他纺织材料制,RCEP,1,CTC,CC,,
630629,帐篷其他纺织材料制,RCEP,1,RVC,,40,
630630,风帆,RCEP,1,CTC,CC,,
630630,风帆,RCEP,1,RVC,,40,
630640,充气褥垫,RCEP,1,CTC,CC,,
630690,其他野营用品,RCEP,1,CTC,CC,,
630710,擦地布擦碗布抹布及类似擦拭用布,RCEP,1,CTC,CC,,
630720,救生衣及安全带,RCEP,1,CTC,CC,,
630720,救生衣及安全带,RCEP,1,RVC,,40,
630790,其他制成物品,RCEP,1,CTC,CC,,
630800,由机织物及纱线构成的零售包装成套物品,RCEP,1,CTC,CC,,
630900,旧衣物,RCEP,1,CTC,CC,,
6310,纺织材料制破布废碎料,RCEP,1,CTC,CC,,
6401,橡胶或塑料制外底及鞋面的防水鞋靴,RCEP,1,CTC,CTH,,
6401,同上,RCEP,1,RVC,,40,
6402,橡胶或塑料制外底及鞋面的其他鞋靴,RCEP,1,CTC,CTH,,
6402,同上,RCEP,1,RVC,,40,
6403,橡胶塑料皮革或再生皮革制外底皮革制鞋面的鞋靴,RCEP,1,CTC,CTH,,
6403,同上,RCEP,1,RVC,,40,
6404,橡胶塑料皮革或再生皮革制外底纺织材料制鞋面的鞋靴,RCEP,1,CTC,CTH,,
6404,同上,RCEP,1,RVC,,40,
6405,其他鞋靴,RCEP,1,CTC,CTH,,
6405,同上,RCEP,1,RVC,,40,
6406,鞋靴零件；活动式鞋内底跟垫等；护腿裹腿及类似品及其零件,RCEP,1,CTC,CC,,
6406,同上,RCEP,1,RVC,,40,
65,帽类及其零件,RCEP,1,CTC,CTH,,
65,同上,RCEP,1,RVC,,40,
66,雨伞阳伞手杖鞭子马鞭及其零件,RCEP,1,CTC,CTH,,
66,同上,RCEP,1,RVC,,40,
67,已加工羽毛羽绒及其制品；人造花；人发制品,RCEP,1,CTC,CTH,,
67,同上,RCEP,1,RVC,,40,
68,石料石膏水泥石棉云母及类似材料的制品,RCEP,1,CTC,CTH,,
68,同上,RCEP,1,RVC,,40,
69,陶瓷产品,RCEP,1,CTC,CTH,,
69,同上,RCEP,1,RVC,,40,
700100,碎玻璃及其他玻璃废碎料；玻璃块料,RCEP,1,CTC,CTH,,
700100,同上,RCEP,1,RVC,,40,
7002,未加工的玻璃球棒及管,RCEP,1,CTC,CTH,,
7002,同上,RCEP,1,RVC,,40,
7003,铸制或轧制玻璃板片或型材,RCEP,1,CTC,CTH,,
7003,同上,RCEP,1,RVC,,40,
7004,拉制或吹制玻璃板片,RCEP,1,CTC,CTH,,
7004,同上,RCEP,1,RVC,,40,
7005,浮法玻璃板片及表面研磨或抛光玻璃板片,RCEP,1,CTC,CTH,,
7005,同上,RCEP,1,RVC,,40,
700600,经弯曲边缘加工等加工的玻璃,RCEP,1,CTC,CTH,,
700600,同上,RCEP,1,RVC,,40,
7007,钢化或层压玻璃制的安全玻璃,RCEP,1,CTC,CTH,,
7007,同上,RCEP,1,RVC,,40,
700800,多层隔温隔音玻璃组件,RCEP,1,CTC,CTH,,7003-7009
700800,同上,RCEP,1,RVC,,40,
7009,玻璃镜（包括后视镜）,RCEP,1,CTC,CTH,,
7009,同上,RCEP,1,RVC,,40,
7010,玻璃容器,RCEP,1,CTC,CTH,,
7010,同上,RCEP,1,RVC,,40,
7011,电灯阴极射线管等的玻璃外壳,RCEP,1,CTC,CTH,,
7011,同上,RCEP,1,RVC,,40,
7013,餐桌厨房盥洗室办公室室内装饰等用途玻璃器皿,RCEP,1,CTC,CTH,,
7013,同上,RCEP,1,RVC,,40,
701400,信号玻璃器皿及玻璃光学元件,RCEP,1,CTC,CTH,,
701400,同上,RCEP,1,RVC,,40,
7015,钟表玻璃及类似玻璃,RCEP,1,CTC,CTH,,
7015,同上,RCEP,1,RVC,,40,
7016,建筑用压制或模制玻璃制品；铺路用玻璃块；玻璃砌块等,RCEP,1,CTC,CTH,,
7016,同上,RCEP,1,RVC,,40,
7017,实验室卫生及配药用的玻璃器皿,RCEP,1,CTC,CTH,,
7017,同上,RCEP,1,RVC,,40,
7018,玻璃珠仿珍珠仿宝石；玻璃假眼；玻璃小雕像等,RCEP,1,CTC,CTH,,
7018,同上,RCEP,1,RVC,,40,
7019,玻璃纤维（包括玻璃棉）及其制品,RCEP,1,CTC,CTH,,
7019,同上,RCEP,1,RVC,,40,
702000,其他玻璃制品,RCEP,1,CTC,CTH,,
702000,同上,RCEP,1,RVC,,40,
7101,天然或养殖珍珠,RCEP,1,CTC,CC,,
710210,钻石未分级,RCEP,1,CTC,CC,,
710210,同上,RCEP,1,RVC,,40,
710221,工业用钻石未加工或仅经锯切切割或粗加工,RCEP,1,CTC,CC,,
710221,同上,RCEP,1,RVC,,40,
710229,工业用钻石其他,RCEP,1,CTC,CTSH,,
710229,同上,RCEP,1,RVC,,40,
710231,非工业用钻石未加工或仅经锯切切割或粗加工,RCEP,1,CTC,CC,,
710231,同上,RCEP,1,RVC,,40,
710239,非工业用钻石其他,RCEP,1,CTC,CTSH,,
710239,同上,RCEP,1,RVC,,40,
710310,宝石或半宝石未加工或仅经锯切粗加工,RCEP,1,CTC,CC,,
710310,同上,RCEP,1,RVC,,40,
710391,宝石或半宝石其他加工红宝石蓝宝石祖母绿,RCEP,1,CTC,CTSH,,
710391,同上,RCEP,1,RVC,,40,
710399,宝石或半宝石其他加工其他,RCEP,1,CTC,CTSH,,
710399,同上,RCEP,1,RVC,,40,
710410,合成或再造的压电石英,RCEP,1,CTC,CTH,,
710410,同上,RCEP,1,RVC,,40,
710420,合成或再造的宝石或半宝石未加工或仅经锯切粗加工,RCEP,1,CTC,CTH,,
710420,同上,RCEP,1,RVC,,40,
710490,合成或再造的宝石或半宝石其他,RCEP,1,CTC,CTSH,,
710490,同上,RCEP,1,RVC,,40,
7105,天然或合成宝石或半宝石的粉末,RCEP,1,CTC,CTH,,
7105,同上,RCEP,1,RVC,,40,
7106,银未锻造半制成或粉末状,RCEP,1,CTC,CC,,
7106,同上,RCEP,1,RVC,,40,
710700,以贱金属为底的包银材料,RCEP,1,CTC,CC,,
710700,同上,RCEP,1,RVC,,40,
710811,非货币用金粉,RCEP,1,CTC,CC,,
710811,同上,RCEP,1,RVC,,40,
710812,非货币用金其他未锻造形状,RCEP,1,CTC,CC,,
710812,同上,RCEP,1,RVC,,40,
710813,非货币用金其他半制成形状,RCEP,1,CTC,CTH,,
710813,同上,RCEP,1,RVC,,40,
710820,货币用金,RCEP,1,CTC,CC,,
710820,同上,RCEP,1,RVC,,40,
710900,以贱金属或银为底的包金材料,RCEP,1,CTC,CC,,
710900,同上,RCEP,1,RVC,,40,
7110,铂未锻造半制成或粉末状,RCEP,1,CTC,CC,,
7110,同上,RCEP,1,RVC,,40,
711100,以贱金属银或金为底的包铂材料,RCEP,1,CTC,CC,,
711100,同上,RCEP,1,RVC,,40,
7112,贵金属或包贵金属的废碎料,RCEP,1,WO,,,
7113,贵金属或包贵金属制的首饰及其零件,RCEP,1,CTC,CTH,,
7113,同上,RCEP,1,RVC,,40,
7114,贵金属或包贵金属制的金银器及其零件,RCEP,1,CTC,CTH,,
7114,同上,RCEP,1,RVC,,40,
7115,其他贵金属或包贵金属制品,RCEP,1,CTC,CTH,,
7115,同上,RCEP,1,RVC,,40,
7116,天然或养殖珍珠宝石或半宝石制品,RCEP,1,CTC,CTH,,
7116,同上,RCEP,1,RVC,,40,
7117,仿首饰,RCEP,1,CTC,CTH,,
7117,同上,RCEP,1,RVC,,40,
7118,硬币,RCEP,1,CTC,CTH,,
7118,同上,RCEP,1,RVC,,40,
7201,生铁及镜铁,RCEP,1,CTC,CTH,,
7201,同上,RCEP,1,RVC,,40,
7202,铁合金,RCEP,1,CTC,CTH,,
7202,同上,RCEP,1,RVC,,40,
7203,直接还原铁产品及其他海绵铁产品,RCEP,1,CTC,CTH,,
7203,同上,RCEP,1,RVC,,40,
7204,钢铁废碎料；供再熔的碎料钢铁锭,RCEP,1,CTC,CTH,,
7205,生铁镜铁及钢铁的颗粒和粉末,RCEP,1,CTC,CTH,,
7205,同上,RCEP,1,RVC,,40,
7206,铁及非合金钢锭状或其他初级形状,RCEP,1,CTC,CTH,,
7206,同上,RCEP,1,RVC,,40,
7207,铁及非合金钢的半制成品,RCEP,1,CTC,CTH,,7206
7207,同上,RCEP,1,RVC,,40,
7208,宽度≥600mm的铁或非合金钢平板轧材热轧,RCEP,1,CTC,CTH,,7207
7208,同上,RCEP,1,RVC,,40,
7209,宽度≥600mm的铁或非合金钢平板轧材冷轧,RCEP,1,CTC,CTH,,7208
7209,同上,RCEP,1,RVC,,40,
7210,宽度≥600mm的铁或非合金钢平板轧材经包覆镀层或涂层,RCEP,1,CTC,CTH,,7208,7209
7210,同上,RCEP,1,RVC,,40,
7211,宽度<600mm的铁或非合金钢平板轧材未包覆镀层或涂层,RCEP,1,CTC,CTH,,7208,7209
7211,同上,RCEP,1,RVC,,40,
7212,宽度<600mm的铁或非合金钢平板轧材经包覆镀层或涂层,RCEP,1,CTC,CTH,,7208-7211
7212,同上,RCEP,1,RVC,,40,
7213,铁或非合金钢的热轧盘条,RCEP,1,CTC,CTH,,
7213,同上,RCEP,1,RVC,,40,
7214,铁或非合金钢的其他条杆除锻造热轧热拉拔或热挤压外未经进一步加工,RCEP,1,CTC,CTH,,7213
7214,同上,RCEP,1,RVC,,40,
7215,铁或非合金钢的其他条杆,RCEP,1,CTC,CTH,,7213,7214
7215,同上,RCEP,1,RVC,,40,
7216,铁或非合金钢的角材型材及异型材,RCEP,1,CTC,CTH,,7208-7215
7216,同上,RCEP,1,RVC,,40,
7217,铁丝或非合金钢丝,RCEP,1,CTC,CTH,,
7217,同上,RCEP,1,RVC,,40,
7218,不锈钢锭状或其他初级形状；不锈钢半制成品,RCEP,1,CTC,CTH,,
7218,同上,RCEP,1,RVC,,40,
721911,不锈钢平板轧材（宽度≥600mm）热轧厚度>10mm,RCEP,1,CTC,CTH,,
721911,同上,RCEP,1,RVC,,40,
721912,不锈钢平板轧材（宽度≥600mm）热轧4.75mm≤厚度≤10mm,RCEP,1,CTC,CTH,,
721912,同上,RCEP,1,RVC,,40,
721913,不锈钢平板轧材（宽度≥600mm）热轧3mm≤厚度<4.75mm,RCEP,1,CTC,CTH,,
721913,同上,RCEP,1,RVC,,40,
721914,不锈钢平板轧材（宽度≥600mm）热轧厚度<3mm,RCEP,1,CTC,CTH,,
721914,同上,RCEP,1,RVC,,40,
721921,不锈钢平板轧材（宽度≥600mm）除热轧外未进一步加工非卷材厚度>10mm,RCEP,1,CTC,CTH,,
721921,同上,RCEP,1,RVC,,40,
721922,不锈钢平板轧材（宽度≥600mm）除热轧外未进一步加工非卷材4.75mm≤厚度≤10mm,RCEP,1,CTC,CTH,,
721922,同上,RCEP,1,RVC,,40,
721923,不锈钢平板轧材（宽度≥600mm）除热轧外未进一步加工非卷材3mm≤厚度<4.75mm,RCEP,1,CTC,CTH,,
721923,同上,RCEP,1,RVC,,40,
721924,不锈钢平板轧材（宽度≥600mm）除热轧外未进一步加工非卷材厚度<3mm,RCEP,1,CTC,CTH,,
721924,同上,RCEP,1,RVC,,40,
721931,不锈钢平板轧材（宽度≥600mm）除冷轧外未进一步加工厚度≥4.75mm,RCEP,1,CTC,CTSH,,
721931,同上,RCEP,1,RVC,,40,
721932,不锈钢平板轧材（宽度≥600mm）除冷轧外未进一步加工3mm≤厚度<4.75mm,RCEP,1,CTC,CTSH,,
721932,同上,RCEP,1,RVC,,40,
721933,不锈钢平板轧材（宽度≥600mm）除冷轧外未进一步加工1mm<厚度<3mm,RCEP,1,CTC,CTSH,,
721933,同上,RCEP,1,RVC,,40,
721934,不锈钢平板轧材（宽度≥600mm）除冷轧外未进一步加工0.5mm≤厚度≤1mm,RCEP,1,CTC,CTSH,,
721934,同上,RCEP,1,RVC,,40,
721935,不锈钢平板轧材（宽度≥600mm）除冷轧外未进一步加工厚度<0.5mm,RCEP,1,CTC,CTSH,,
721935,同上,RCEP,1,RVC,,40,
721990,不锈钢平板轧材（宽度≥600mm）其他,RCEP,1,CTC,CTSH,,
721990,同上,RCEP,1,RVC,,40,
7220,不锈钢平板轧材（宽度<600mm）,RCEP,1,CTC,CTH,,7219
7220,同上,RCEP,1,RVC,,40,
722100,不锈钢热轧盘条,RCEP,1,CTC,CTH,,
722100,同上,RCEP,1,RVC,,40,
7222,不锈钢其他条杆；不锈钢角材型材及异型材,RCEP,1,CTC,CTH,,
7222,同上,RCEP,1,RVC,,40,
722300,不锈钢丝,RCEP,1,CTC,CTH,,
722300,同上,RCEP,1,RVC,,40,
7224,其他合金钢锭状或其他初级形状；其他合金钢半制成品,RCEP,1,CTC,CTH,,
7224,同上,RCEP,1,RVC,,40,
7225,其他合金钢平板轧材（宽度≥600mm）,RCEP,1,CTC,CTH,,
7225,同上,RCEP,1,RVC,,40,
7226,其他合金钢平板轧材（宽度<600mm）,RCEP,1,CTC,CTH,,7225
7226,同上,RCEP,1,RVC,,40,
7227,其他合金钢热轧盘条,RCEP,1,CTC,CTH,,
7227,同上,RCEP,1,RVC,,40,
7228,其他合金钢条杆；其他合金钢角材型材及异型材；合金钢或非合金钢空心钻钢,RCEP,1,CTC,CTH,,7227
7228,同上,RCEP,1,RVC,,40,
7229,其他合金钢丝,RCEP,1,CTC,CTH,,
7229,同上,RCEP,1,RVC,,40,
73,钢铁制品,RCEP,1,CTC,CTH,,
73,同上,RCEP,1,RVC,,40,
740100,铜锍；沉积铜（泥铜）,RCEP,1,CTC,CTH,,
740100,同上,RCEP,1,RVC,,40,
740200,未精炼铜；电解精炼用的铜阳极,RCEP,1,CTC,CTH,,
740200,同上,RCEP,1,RVC,,40,
7403,未锻轧精炼铜及铜合金,RCEP,1,CTC,CTH,,
7403,同上,RCEP,1,RVC,,40,
740400,铜废碎料,RCEP,1,CTC,CTH,,
740500,铜母合金,RCEP,1,CTC,CTH,,
740500,同上,RCEP,1,RVC,,40,
7406,铜粉及片状粉末,RCEP,1,CTC,CTH,,
7406,同上,RCEP,1,RVC,,40,
7407,铜条杆型材及异型材,RCEP,1,CTC,CTH,,
7407,同上,RCEP,1,RVC,,40,
7408,铜丝,RCEP,1,CTC,CTH,,
7408,同上,RCEP,1,RVC,,40,
7409,铜板片及带厚度超过0.15mm,RCEP,1,CTC,CTH,,
7409,同上,RCEP,1,RVC,,40,
7410,铜箔厚度（衬背除外）不超过0.15mm,RCEP,1,CTC,CTH,,
7410,同上,RCEP,1,RVC,,40,
7411,铜管,RCEP,1,CTC,CTH,,
7411,同上,RCEP,1,RVC,,40,
7412,铜管配件,RCEP,1,CTC,CTH,,
7412,同上,RCEP,1,RVC,,40,
741300,铜绞线缆编带等,RCEP,1,CTC,CTH,,
741300,同上,RCEP,1,RVC,,40,
7415,铜制或钢铁制带铜头的钉螺钉螺栓螺母垫圈等,RCEP,1,CTC,CTH,,
7415,同上,RCEP,1,RVC,,40,
7418,铜制餐桌厨房或其他家用器具及其零件；铜制卫生洁具及其零件,RCEP,1,CTC,CTH,,
7418,同上,RCEP,1,RVC,,40,
7419,其他铜制品,RCEP,1,CTC,CTH,,
7419,同上,RCEP,1,RVC,,40,
7501,镍锍氧化镍烧结物及镍冶炼的其他中间产品,RCEP,1,CTC,CTH,,
7501,同上,RCEP,1,RVC,,40,
7502,未锻轧镍,RCEP,1,CTC,CTH,,
7502,同上,RCEP,1,RVC,,40,
750300,镍废碎料,RCEP,1,CTC,CTH,,
750400,镍粉及片状粉末,RCEP,1,CTC,CTH,,
750400,同上,RCEP,1,RVC,,40,
7505,镍条杆型材及异型材或丝,RCEP,1,CTC,CTH,,
7505,同上,RCEP,1,RVC,,40,
7506,镍板片带箔,RCEP,1,CTC,CTH,,
7506,同上,RCEP,1,RVC,,40,
7507,镍管及管子附件,RCEP,1,CTC,CTH,,
7507,同上,RCEP,1,RVC,,40,
7508,其他镍制品,RCEP,1,CTC,CTH,,
7508,同上,RCEP,1,RVC,,40,
7601,未锻轧铝,RCEP,1,CTC,CTH,,
7601,同上,RCEP,1,RVC,,40,
760200,铝废碎料,RCEP,1,CTC,CTH,,
7603,铝粉及片状粉末,RCEP,1,CTC,CTH,,
7603,同上,RCEP,1,RVC,,40,
7604,铝条杆型材及异型材,RCEP,1,CTC,CTH,,
7604,同上,RCEP,1,RVC,,40,
7605,铝丝,RCEP,1,CTC,CTH,,7604
7605,同上,RCEP,1,RVC,,40,
7606,铝板片及带厚度超过0.2mm,RCEP,1,CTC,CTH,,
7606,同上,RCEP,1,RVC,,40,
7607,铝箔厚度（衬背除外）不超过0.2mm,RCEP,1,CTC,CTH,,
7607,同上,RCEP,1,RVC,,40,
7608,铝管,RCEP,1,CTC,CTH,,
7608,同上,RCEP,1,RVC,,40,
760900,铝管配件,RCEP,1,CTC,CTH,,
760900,同上,RCEP,1,RVC,,40,
7610,铝制结构体及其部件,RCEP,1,CTC,CTH,,
7610,同上,RCEP,1,RVC,,40,
761100,铝制槽罐桶等容器容量超过300升,RCEP,1,CTC,CTH,,
761100,同上,RCEP,1,RVC,,40,
7612,铝制桶罐盒等容器容量不超过300升,RCEP,1,CTC,CTH,,
7612,同上,RCEP,1,RVC,,40,
761300,铝制装压缩或液化气体的容器,RCEP,1,CTC,CTH,,
761300,同上,RCEP,1,RVC,,40,
7614,铝制绞股线缆编带等,RCEP,1,CTC,CTH,,
7614,同上,RCEP,1,RVC,,40,
7615,铝制餐桌厨房或其他家用器具及其零件；铝制卫生洁具及其零件,RCEP,1,CTC,CTH,,
7615,同上,RCEP,1,RVC,,40,
7616,其他铝制品,RCEP,1,CTC,CTH,,
7616,同上,RCEP,1,RVC,,40,
7801,未锻轧铅,RCEP,1,CTC,CTH,,
7801,同上,RCEP,1,RVC,,40,
780200,铅废碎料,RCEP,1,CTC,CTH,,
7804,铅板片带箔；铅粉及片状粉末,RCEP,1,CTC,CTH,,
7804,同上,RCEP,1,RVC,,40,
780600,其他铅制品,RCEP,1,CTC,CTH,,
780600,同上,RCEP,1,RVC,,40,
7901,未锻轧锌,RCEP,1,CTC,CTH,,
7901,同上,RCEP,1,RVC,,40,
790200,锌废碎料,RCEP,1,CTC,CTH,,
7903,锌粉锌末及片状粉末,RCEP,1,CTC,CTH,,
7903,同上,RCEP,1,RVC,,40,
790400,锌条杆型材及异型材或丝,RCEP,1,CTC,CTH,,
790400,同上,RCEP,1,RVC,,40,
790500,锌板片带箔,RCEP,1,CTC,CTH,,
790500,同上,RCEP,1,RVC,,40,
790700,其他锌制品,RCEP,1,CTC,CTH,,
790700,同上,RCEP,1,RVC,,40,
8001,未锻轧锡,RCEP,1,CTC,CTH,,
8001,同上,RCEP,1,RVC,,40,
800200,锡废碎料,RCEP,1,CTC,CTH,,
800300,锡条杆型材及异型材或丝,RCEP,1,CTC,CTH,,
800300,同上,RCEP,1,RVC,,40,
800700,其他锡制品,RCEP,1,CTC,CTH,,
800700,同上,RCEP,1,RVC,,40,
810110,钨粉,RCEP,1,CTC,CTSH,,
810110,同上,RCEP,1,RVC,,40,
810194,未锻造钨包括烧结条杆,RCEP,1,CTC,CTSH,,
810194,同上,RCEP,1,RVC,,40,
810196,钨丝,RCEP,1,CTC,CTSH,,
810196,同上,RCEP,1,RVC,,40,
810197,钨废碎料,RCEP,1,CTC,CTSH,,
810199,其他钨制品,RCEP,1,CTC,CTSH,,
810199,同上,RCEP,1,RVC,,40,
810210,钼粉,RCEP,1,CTC,CTSH,,
810210,同上,RCEP,1,RVC,,40,
810294,未锻造钼包括烧结条杆,RCEP,1,CTC,CTSH,,
810294,同上,RCEP,1,RVC,,40,
810295,钼条杆型材板片带箔,RCEP,1,CTC,CTSH,,
810295,同上,RCEP,1,RVC,,40,
810296,钼丝,RCEP,1,CTC,CTSH,,
810296,同上,RCEP,1,RVC,,40,
810297,钼废碎料,RCEP,1,CTC,CTSH,,
810299,其他钼制品,RCEP,1,CTC,CTSH,,
810299,同上,RCEP,1,RVC,,40,
810320,未锻造钽包括烧结条杆；粉末,RCEP,1,CTC,CTSH,,
810320,同上,RCEP,1,RVC,,40,
810330,钽废碎料,RCEP,1,CTC,CTSH,,
810390,其他钽制品,RCEP,1,CTC,CTSH,,
810390,同上,RCEP,1,RVC,,40,
810411,未锻造镁含镁量≥99.8%,RCEP,1,CTC,CTSH,,
810411,同上,RCEP,1,RVC,,40,
810419,其他未锻造镁,RCEP,1,CTC,CTSH,,
810419,同上,RCEP,1,RVC,,40,
810420,镁废碎料,RCEP,1,CTC,CTSH,,
810430,镁锉屑车屑及颗粒；镁粉,RCEP,1,CTC,CTSH,,
810430,同上,RCEP,1,RVC,,40,
810490,其他镁制品,RCEP,1,CTC,CTSH,,
810490,同上,RCEP,1,RVC,,40,
810520,钴锍及其他钴冶炼中间产品；未锻轧钴；钴粉,RCEP,1,CTC,CTSH,,
810520,同上,RCEP,1,RVC,,40,
810530,钴废碎料,RCEP,1,CTC,CTSH,,
810590,其他钴制品,RCEP,1,CTC,CTSH,,
810590,同上,RCEP,1,RVC,,40,
810600,铋及其制品包括废碎料,RCEP,1,CTC,CTH,,
810600,同上,RCEP,1,RVC,,40,
810720,未锻造镉；镉粉,RCEP,1,CTC,CTSH,,
810720,同上,RCEP,1,RVC,,40,
810730,镉废碎料,RCEP,1,CTC,CTSH,,
810790,其他镉制品,RCEP,1,CTC,CTSH,,
810790,同上,RCEP,1,RVC,,40,
810820,未锻造钛；钛粉,RCEP,1,CTC,CTSH,,
810820,同上,RCEP,1,RVC,,40,
810830,钛废碎料,RCEP,1,CTC,CTSH,,
810890,其他钛制品,RCEP,1,CTC,CTSH,,
810890,同上,RCEP,1,RVC,,40,
810920,未锻造锆；锆粉,RCEP,1,CTC,CTSH,,
